/Users/lennart.hahner/Documents/dev/animal2vec/processed_data
wav/(2019_03_15-12_02_11)_CSWMUW240241_0001_first_00950s_00960s.wav	160000
wav/(2021_04_21-19_04_26)_ASWMUX209084_0000_first_00330s_00340s.wav	160000
wav/(2023_10_05-09_05_06)_ASWMUX208980_0017_second_00580s_00590s.wav	160000
wav/(2021_04_21-19_04_26)_ASWMUX209084_0000_first_02950s_02960s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0000_first_00440s_00450s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0000_first_00070s_00080s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0001_first_00630s_00640s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0000_first_02570s_02580s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0000_first_02140s_02150s.wav	160000
wav/(2023_10_18-10_06_01)_ASWMUX209146_0024_second_01030s_01040s.wav	160000
wav/(2023_10_05-09_05_06)_ASWMUX208980_0017_second_02080s_02090s.wav	160000
wav/(2021_04_21-19_04_26)_ASWMUX209084_0000_first_02630s_02640s.wav	160000
wav/(2021_04_21-19_04_26)_ASWMUX209084_0000_first_01820s_01830s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0000_first_01710s_01720s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0000_first_00290s_00300s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0000_first_00360s_00370s.wav	160000
wav/(2021_01_17-03_53_54)_ASWMUX209084_0003_first_00810s_00820s.wav	160000
wav/(2021_04_21-19_04_26)_ASWMUX209084_0000_first_00480s_00490s.wav	160000
wav/(2023_10_10-12_07_50)_CSWMUW240241_0001_second_00590s_00600s.wav	160000
wav/(2023_10_05-09_05_06)_ASWMUX208980_0017_second_00230s_00240s.wav	160000
wav/(2023_10_10-12_07_50)_CSWMUW240241_0001_second_00870s_00880s.wav	160000
wav/(2021_04_21-19_04_26)_ASWMUX209084_0000_first_02180s_02190s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0000_first_02660s_02670s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0001_first_00180s_00190s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0000_first_03210s_03220s.wav	160000
wav/(2023_10_18-10_06_01)_ASWMUX209146_0024_second_01780s_01790s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0000_first_01300s_01310s.wav	160000
wav/(2023_10_10-12_07_50)_CSWMUW240241_0001_second_00730s_00740s.wav	160000
wav/(2023_10_18-10_06_01)_ASWMUX209146_0024_second_00810s_00820s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0000_first_00880s_00890s.wav	160000
wav/(2023_10_10-12_07_50)_CSWMUW240241_0001_second_00850s_00860s.wav	160000
wav/(2023_10_05-09_05_06)_ASWMUX208980_0017_second_00940s_00950s.wav	160000
wav/(2023_10_10-12_07_50)_CSWMUW240241_0001_second_02230s_02240s.wav	160000
wav/(2021_01_17-03_53_54)_ASWMUX209084_0003_first_01780s_01790s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0000_first_01420s_01430s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0001_first_00970s_00980s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0000_first_00050s_00060s.wav	160000
wav/(2021_04_21-19_04_26)_ASWMUX209084_0000_first_02970s_02980s.wav	160000
wav/(2023_10_10-12_07_50)_CSWMUW240241_0001_second_00080s_00090s.wav	160000
wav/(2021_04_21-19_04_26)_ASWMUX209084_0000_first_00190s_00200s.wav	160000
wav/(2021_01_17-03_53_54)_ASWMUX209084_0003_first_01030s_01040s.wav	160000
wav/(2021_04_21-19_04_26)_ASWMUX209084_0000_first_00840s_00850s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0000_first_02550s_02560s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0000_first_03120s_03130s.wav	160000
wav/(2023_10_18-10_06_01)_ASWMUX209146_0024_second_00030s_00040s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0000_first_00990s_01000s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0001_first_01630s_01640s.wav	160000
wav/(2019_03_15-12_02_11)_CSWMUW240241_0000_first_03140s_03150s.wav	160000
wav/(2021_04_21-19_04_26)_ASWMUX209084_0000_first_00820s_00830s.wav	160000
wav/(2023_10_05-09_05_06)_ASWMUX208980_0017_second_01580s_01590s.wav	160000
